,,,,,,,,,,,,,,,,,,*in meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,*Pocket Guide,Depth Formatted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,formatted/averaged in cm/combo M F,
Order,Family,Genus,species,Common name,Data Deficient,Deepwater,Coastal,Pelagic,Benthic,BrackishFreshwater,Tropical,Temperate,Pacific,Atlantic,Indian,Arctic,Antartic,Depth,0-100,101-200,201-300,301-400,401-500,501-600,601-700,701-800,801-900,901-1000,1001-1100,1101-1200,1201-1300,1301-1400,1401-1500,1501-1600,1601-1700,1701-1800,1801-1900,1901-2000,2001-2100,2101-2200,2201-2300,2301-2400,2401-2500,2501-2600,2601-2700,2701-2800,2801-2900,2901-3000,3001-3100,3101-3200,3201-3300,3301-3400,3401-3500,3501-3600,3601-3700,3701-3800,3801-3900,3901-4000,4001-4100,4101-4200,4201-4300,4301-4400,4401-4500,0-200,201-1000,1000-,Fisheries,Gamefish,Aquarium,Size,*Reproductive Strategy
Squaliformes,Centrophoridae,Centrophorus,atromarginatus,dwarf gulper shark,1,1,0,0,0,0,1,1,1,0,1,0,0,150-450,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,,,94,Ovoviviparous
Squaliformes,Centrophoridae,Centrophorus,granulosus,gulper shark,NA,1,0,0,1,0,0,0,1,0,1,0,0,50-1440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,,,107.5,Ovoviviparous
Squaliformes,Centrophoridae,Centrophorus,harrissoni,longnose gulper shark,0,1,0,0,0,0,0,1,0,0,0,0,0,220-1050,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,107.5,
Squaliformes,Centrophoridae,Centrophorus,isodon,blackfin gulper shark,1,1,1,0,0,0,1,0,1,0,0,0,0,760-770,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,,,108,Ovoviviparous
Squaliformes,Centrophoridae,Centrophorus,lusitanicus,lowfin gulper shark,0,1,0,0,0,0,1,1,1,1,1,0,0,300-1400,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,60.5,Ovoviviparous
Squaliformes,Centrophoridae,Centrophorus,moluccensis,smallfin gulper shark,1,1,0,0,0,0,1,1,1,0,1,0,0,125-820,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,100,Ovoviviparous
Squaliformes,Centrophoridae,Centrophorus,niaukang,taiwan gulper shark,NA,1,0,0,0,0,0,0,0,0,0,0,0,98-1000,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,,,170,
Squaliformes,Centrophoridae,Centrophorus,seychellorum,seychelles gulper shark,1,1,0,0,0,0,1,0,0,0,1,0,0,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,,,80,
Squaliformes,Centrophoridae,Centrophorus,squamosus,leafscale gulper shark,0,1,0,0,0,0,1,1,1,1,1,0,0,230-2400,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,164,Ovoviviparous
Squaliformes,Centrophoridae,Centrophorus,tessellatus,mosaic gulper shark,1,1,0,0,1,0,1,1,1,0,0,0,0,260-730,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,89,Ovoviviparous
